"PARTNUMBER","HOSTLOCID","ERDAT","KWMENG"
"0DE300040R 00D","8015","201712","1.308824"
"0DE300040R 00D","8015","201808","1.333333"
"0DE300040R 00D","8015","202012","1.713333"
"0DE300040R 00D","8015","202106","1.5"
"0DE300040R 00D","8015","202109","1.5"
"0DE300040R 00D","8021","201706","1.621212"
"0DE300040R 00D","8021","201707","1.371795"
"0DE300040R 00D","8021","201711","1.242367"
"0DE300040R 00D","8021","201804","1.672709"
"0DE300040R 00D","8021","201808","1.11"
"0DE300040R 00D","8021","201901","1"
"0DE300040R 00D","8021","201904","2.248129"
"0DE300040R 00D","8021","202001","0.576667"
"0DE300040R 00D","8021","202005","0.333333"
"0DE300040R 00D","8021","202011","0"
"0DE300040R 00D","8021","202106","1.166667"
"0DE300040R 00D","8021","202108","0.833333"
"0DE300040R 00D","8021","202109","0.833333"
"0DE300040R 00D","8021","202201","0"
"0DE300040R 00D","8021","202302","0"
"0DE300040R 00D","8021","202304","0"
"0DE300040R 00D","8021","202307","0"
"0DE300040R 00D","8022","201909","1"
"0DE300040R 00D","8022","202101","1"
"0DE300040R 00D","8022","202112","0.5"
"0DE300040R 00D","8022","202201","0.333333"
"0DE300040R 00D","8023","201708","1.5"
"0DE300040R 00D","8023","201807","0.833333"
"0DE300040R 00D","8023","201810","1"
"0DE300040R 00D","8023","201812","0.5"
"0DE300040R 00D","8023","201903","0.666667"
"0DE300040R 00D","8023","202012","0.886667"
"0DE300040R 00D","8023","202102","1.333333"
"0DE300040R 00D","8023","202105","1.333333"
"0DE300040R 00D","8023","202111","1.25"
"0DE300040R 00D","8023","202112","1"
"0DE300040R 00D","8025","201706","0.952"
"0DE300040R 00D","8025","202001","0.833333"
"0DE300040R 00D","8031","201803","1.196078"
"0DE300040R 00D","8031","201907","1.713333"
"0DE300040R 00D","8031","201912","0"
"0DE300040R 00D","8031","202011","0"
"0DE300040R 00D","8031","202012","0"
"0DE300040R 00D","8031","202109","0"
"0DE300040R 00D","8031","202207","0"
"0DE300040R 00D","8031","202209","0"
"0DE300040R 00D","5002","202005","0.333333"
"0DE300040R 00D","5002","202105","0.333333"
"5KE915919AD","1000-1","202012","0.053436"
"5KE915919AD","1000-1","202109","0.317934"
"5KE915919AD","1000-1","202207","0.596667"
"5KE915919AD","1000-1","202208","0.56"
"5KE915919AD","1000-1","202210","0.566667"
"5KE915919AD","1000-1","202212","0.486667"
"5KE915919AD","1000-1","202307","0.226667"
"5KE915919AD","1000-1","202310","0.12"
"5KE915919AD","1000-1","202408","0.166667"
"5KE915919AD","1000-1","202410","0.166667"
"5KE915919AD","8011","202002","0.166667"
"5KE915919AD","8011","202003","0.1"
"KITPAB100","1000-1","202406","0.113333"
"KITPAB100","3001","202002","0"
"KITPAB100","3001","202005","0"
"KITPAB100","3001","202012","0"
"KITPAB100","3001","202112","0"
"KITPAB100","3001","202203","9.602064"
"KITPAB100","3001","202210","2.25"
"KITPAB100","3001","202406","2.196667"
"KITPAB100","3002","202203","0"
"KITPAB100","3002","202206","0"
"KITPAB100","3002","202209","0"
"KITPAB100","3002","202302","0"
"KITPAB100","3002","202309","0"
"KITPAB100","3002","202404","0"
"KITPAB100","3002","202406","0"
"KITPAB100","5001","202005","0"
"KITPAB100","5001","202101","0"
"KITPAB100","5001","202111","24.712984"
"KITPAB100","5001","202112","39.627087"
"KITPAB100","5001","202211","3"
"KITPAB100","5001","202307","2.06676"
"KITPAB100","5001","202308","1.240004"
"KITPAB100","5001","202404","0"
"KITPAB100","5001","202410","0"
"KITPAB100","6000","201806","844.3"
"KITPAB100","6000","201901","684.621212"
"KITPAB100","6000","201910","0"
"KITPAB100","6000","201912","0"
"KITPAB100","6000","202011","0"
"KITPAB100","6000","202103","0"
"KITPAB100","6000","202208","9.75"
"KITPAB100","6000","202401","3.083333"
"KITPAB100","6000","202406","3.083333"
"KITPAB100","8011","201811","663.5"
"KITPAB100","8011","201812","398.345455"
"KITPAB100","8011","201902","608.809524"
"KITPAB100","8011","201909","0"
"KITPAB100","8011","201910","0"
"KITPAB100","8011","201912","0"
"KITPAB100","8011","202001","0"
"KITPAB100","8011","202004","0"
"KITPAB100","8011","202012","0"
"KITPAB100","8011","202107","5.739005"
"KITPAB100","8011","202108","5.443018"
"KITPAB100","8011","202111","61.031596"
"KITPAB100","8011","202208","8.25"
"KITPAB100","8011","202306","1.304661"
"KITPAB100","8011","202307","0.629032"
"KITPAB100","8011","202401","0"
"KITPAB100","8011","202404","0"
"KITPAB100","8011","202405","0"
"KITPAB100","8011","202410","0"
"KITPAB100","8012","201808","1221.190476"
"KITPAB100","8012","201810","1316.083333"
"KITPAB100","8012","201811","1067.866667"
"KITPAB100","8012","201901","728.090909"
"KITPAB100","8012","201907","0"
"KITPAB100","8012","201910","0"
"KITPAB100","8012","202102","0"
"KITPAB100","8012","202103","0"
"KITPAB100","8012","202107","11.333044"
"KITPAB100","8012","202207","0.066667"
"KITPAB100","8012","202303","0"
"KITPAB100","8012","202307","2.919355"
"KITPAB100","8012","202402","5.596774"
"KITPAB100","8013","201808","419.952381"
"KITPAB100","8013","201904","0"
"KITPAB100","8013","201911","0"
"KITPAB100","8013","202002","0"
"KITPAB100","8013","202010","0"
"KITPAB100","8013","202106","0"
"KITPAB100","8013","202111","2.193333"
"KITPAB100","8013","202204","10.453234"
"KITPAB100","8013","202206","2.5"
"KITPAB100","8013","202402","0.503333"
"KITPAB100","8013","202405","0.503333"
"KITPAB100","8013","202407","0.503333"
"KITPAB100","8013","202408","0.503333"
"KITPAB100","8015","201807","532.4"
"KITPAB100","8015","201808","507.714286"
"KITPAB100","8015","201812","374.690909"
"KITPAB100","8015","201903","294.461538"
"KITPAB100","8015","201907","0"
"KITPAB100","8015","202004","0"
"KITPAB100","8015","202009","0"
"KITPAB100","8015","202110","6.903333"
"KITPAB100","8015","202307","0.333333"
"KITPAB100","8015","202408","1.64"
"KITPAB100","8021","201804","540"
"KITPAB100","8021","202002","0"
"KITPAB100","8021","202003","0"
"KITPAB100","8021","202006","0"
"KITPAB100","8021","202010","0"
"KITPAB100","8021","202107","1.106719"
"KITPAB100","8021","202201","0.004329"
"KITPAB100","8021","202203","0.003623"
"KITPAB100","8021","202212","0"
"KITPAB100","8021","202405","0"
"KITPAB100","8021","202410","0"
"KITPAB100","8022","201906","0"
"KITPAB100","8022","201911","0"
"KITPAB100","8022","202002","0"
"KITPAB100","8022","202012","0"
"KITPAB100","8022","202304","0.79711"
"KITPAB100","8022","202305","0.83698"
"KITPAB100","8022","202307","3.686667"
"KITPAB100","8022","202308","3.206667"
"KITPAB100","8022","202309","2.726667"
"KITPAB100","8023","201803","449"
"KITPAB100","8023","201902","306"
"KITPAB100","8023","201904","0"
"KITPAB100","8023","201910","0"
"KITPAB100","8023","202008","0"
"KITPAB100","8023","202012","0"
"KITPAB100","8023","202201","32.032258"
"KITPAB100","8023","202202","43.774194"
"KITPAB100","8023","202209","16.75"
"KITPAB100","8023","202210","13.75"
"KITPAB100","8023","202405","5.322581"
"KITPAB100","8025","201806","537"
"KITPAB100","8025","201907","0"
"KITPAB100","8025","202003","0"
"KITPAB100","8025","202006","0"
"KITPAB100","8025","202008","0"
"KITPAB100","8025","202010","0"
"KITPAB100","8025","202103","0"
"KITPAB100","8025","202203","0"
"KITPAB100","8025","202206","0"
"KITPAB100","8025","202303","0"
"KITPAB100","8025","202304","0"
"KITPAB100","8025","202404","0"
"KITPAB100","8025","202405","0"
"KITPAB100","8031","201810","360.388889"
"KITPAB100","8031","201906","0"
"KITPAB100","8031","201907","0"
"KITPAB100","8031","202002","0"
"KITPAB100","8031","202106","0"
"KITPAB100","8031","202109","0"
"KITPAB100","8031","202303","0"
"KITPAB100","8031","202311","0"
"KITPAB100","8031","202401","0"
"KITPAB100","8031","202404","0"
"KITPAB100","5002","201911","0"
"KITPAB100","5002","202002","0"
"KITPAB100","5002","202006","0"
"KITPAB100","5002","202007","0"
"KITPAB100","5002","202009","0"
"KITPAB100","5002","202011","0"
"KITPAB100","5002","202105","0"
"KITPAB100","5002","202204","14.75"
"KITPAB100","5002","202209","7.961864"
"KITPAB100","5002","202306","2.225511"
"KITPAB100","5002","202402","0.833428"
"02E300066L 00V","1000-1","202005","1.966667"
"02E300066L 00V","1000-1","202009","1.363333"
"02E300066L 00V","1000-1","202010","1.276667"
"02E300066L 00V","1000-1","202101","0.926667"
"02E300066L 00V","1000-1","202103","1.12"
"02E300066L 00V","1000-1","202105","2.453333"
"02E300066L 00V","1000-1","202108","2.07"
"02E300066L 00V","1000-1","202111","1.673333"
"02E300066L 00V","1000-1","202211","3.919355"
"02E300066L 00V","1000-1","202309","1.98"
"02E300066L 00V","1000-1","202311","1.37"
"02E300066L 00V","1000-1","202408","1.37"
"02E300066L 00V","3001","201803","0.666667"
"02E300066L 00V","3001","201906","1.134503"
"02E300066L 00V","3001","202005","0.666667"
"02E300066L 00V","3001","202108","0.5"
"02E300066L 00V","5001","201801","1"
"02E300066L 00V","5001","201808","2.833333"
"02E300066L 00V","5001","201908","5.197802"
"02E300066L 00V","5001","202009","4.25"
"02E300066L 00V","5001","202011","4.5"
"02E300066L 00V","6000","201811","1.711111"
"02E300066L 00V","6000","201906","5.942599"
"02E300066L 00V","6000","201910","5"
"02E300066L 00V","6000","202101","6.05821"
"02E300066L 00V","6000","202102","7.07"
"02E300066L 00V","6000","202210","1.09"
"02E300066L 00V","8011","201809","0.888889"
"02E300066L 00V","8011","201909","1.5"
"02E300066L 00V","8011","202004","1"
"02E300066L 00V","8011","202104","1"
"02E300066L 00V","8011","202203","3.58"
"02E300066L 00V","8011","202209","0.343333"
"02E300066L 00V","8012","201805","3"
"02E300066L 00V","8012","201806","1"
"02E300066L 00V","8012","201809","2.2"
"02E300066L 00V","8012","201910","4.129032"
"02E300066L 00V","8012","201911","3.241935"
"02E300066L 00V","8012","202110","3.005495"
"02E300066L 00V","8012","202207","0.013333"
"02E300066L 00V","8013","201810","0.821429"
"02E300066L 00V","8013","201908","1.222222"
"02E300066L 00V","8013","201912","2.475822"
"02E300066L 00V","8013","202003","1.42"
"02E300066L 00V","8013","202203","0.5"
"02E300066L 00V","8013","202209","1"
"02E300066L 00V","8015","201812","0.5"
"02E300066L 00V","8015","201907","0.560606"
"02E300066L 00V","8015","201909","0.67033"
"02E300066L 00V","8015","202001","1"
"02E300066L 00V","8015","202101","1"
"02E300066L 00V","8015","202106","1.013333"
"02E300066L 00V","8015","202108","0.85"
"02E300066L 00V","8015","202202","0.52"
"02E300066L 00V","8021","201808","2.888889"
"02E300066L 00V","8021","201903","7.007751"
"02E300066L 00V","8021","201905","9.276747"
"02E300066L 00V","8021","201906","11.849973"
"02E300066L 00V","8021","202004","8.23651"
"02E300066L 00V","8021","202101","13.660135"
"02E300066L 00V","8022","201805","2.666667"
"02E300066L 00V","8022","201809","1.857143"
"02E300066L 00V","8022","201811","1.694444"
"02E300066L 00V","8022","201905","1.990476"
"02E300066L 00V","8022","202005","2.67"
"02E300066L 00V","8022","202203","1.623333"
"02E300066L 00V","8022","202204","1.523333"
"02E300066L 00V","8022","202205","1.35"
"02E300066L 00V","8023","201803","1.333333"
"02E300066L 00V","8023","201804","4.8"
"02E300066L 00V","8023","201807","3.571429"
"02E300066L 00V","8023","201811","2.984848"
"02E300066L 00V","8023","202004","7.827557"
"02E300066L 00V","8023","202012","11.517632"
"02E300066L 00V","8023","202110","7.640867"
"02E300066L 00V","8025","201802","1"
"02E300066L 00V","8025","201811","2"
"02E300066L 00V","5002","201902","2.847619"
"02E300066L 00V","5002","201904","5.209716"
"02E300066L 00V","5002","202012","6.01"
"02E300066L 00V","5002","202104","6.11906"
"02E300066L 00V","5002","202109","2.403226"
"02E300066L 00V","5002","202201","0.925139"
"02E300066L 00V","5002","202206","2.013333"
"03C907660S","1000-1","202001",""
"03C907660S","1000-1","202002","0.166667"
"03C907660S","1000-1","202011","0.270125"
"03C907660S","1000-1","202101","0.279845"
"03C907660S","1000-1","202305","0"
"03C907660S","1000-1","202405","10.103333"
"03C907660S","3001","201601","1"
"03C907660S","3001","201602","0.933333"
"03C907660S","3001","201607","1.143333"
"03C907660S","3001","201611","1.263333"
"03C907660S","3001","201709","0.526667"
"03C907660S","3001","201710","0.46"
"03C907660S","3001","201810","0.166667"
"03C907660S","5001","201608","0.5"
"03C907660S","5001","201709","0.666667"
"03C907660S","5001","201810","0.113333"
"03C907660S","8011","201704","0.333333"
"03C907660S","8011","201705","0.393333"
"03C907660S","8011","201706","0.363333"
"03C907660S","8011","201903","0.05"
"03C907660S","8012","201608","0.580882"
"03C907660S","8012","201609","0.51634"
"03C907660S","8013","201609","0.684974"
"03C907660S","8013","201610","0.661657"
"03C907660S","8013","201703","0.473333"
"03C907660S","8015","201701","0.478213"
"03C907660S","8015","201704","0.46745"
"03C907660S","8015","201709","0.166667"
"03C907660S","8015","201805","0.103333"
"03C907660S","8015","201807","0.307867"
"03C907660S","8021","201602","1.238095"
"03C907660S","8021","201606","1.016667"
"03C907660S","8021","201610","0.88"
"03C907660S","8021","201612","0.893333"
"03C907660S","8021","201707","0.833333"
"03C907660S","8021","201711","0.166667"
"03C907660S","8021","201804","0.166667"
"03C907660S","8022","201603","0.50326"
"03C907660S","8022","201605","0.453333"
"03C907660S","8022","201611","0.383333"
"03C907660S","8022","201707","0.166667"
"03C907660S","8022","201809","0.03"
"03C907660S","8023","201605","1.093333"
"03C907660S","8023","201608","1.183333"
"03C907660S","8023","201609","1.103333"
"03C907660S","8023","201807","0.03"
"03C907660S","8025","201612","1.333333"
"03C907660S","8025","201708","1"
"03C907660S","8025","201709","0.926667"
"03C907660S","8025","201806","0.323333"
"03C907660S","8031","201604","0.163743"
"09G300033L","1000-1","201905","0.259195"
"09G300033L","3001","201602","1.666667"
"09G300033L","3001","201608","1.813103"
"09G300033L","3001","201808","0.5"
"09G300033L","3001","201812","0.87"
"09G300033L","3001","201901","0.78"
"09G300033L","5001","201605","2.861708"
"09G300033L","5001","201703","2.25"
"09G300033L","5001","201705","2"
"09G300033L","5001","201707","2.5"
"09G300033L","6000","201605","1.793333"
"09G300033L","6000","201708","1.406667"
"09G300033L","6000","201710","0.5"
"09G300033L","6000","201806","0.836667"
"09G300033L","6000","201903","0.313333"
"09G300033L","8011","201602","1.768945"
"09G300033L","8011","201702","0.86"
"09G300033L","8011","201704","0.796667"
"09G300033L","8011","201710","0.833333"
"09G300033L","8011","201903","0.176667"
"09G300033L","8012","201604","0.418301"
"09G300033L","8012","201709","0.713333"
"09G300033L","8012","201712","0.716667"
"09G300033L","8012","201806","0.686667"
"09G300033L","8012","201808","0.566667"
"09G300033L","8012","201812","0.603333"
"09G300033L","8013","201602","0.166667"
"09G300033L","8013","201701","1"
"09G300033L","8013","201712","0.78"
"09G300033L","8013","201801","0.716667"
"09G300033L","8013","201803","0.59"
"09G300033L","8013","201805","0.626667"
"09G300033L","8013","201809","0.333333"
"09G300033L","8013","201902","0.333333"
"09G300033L","8015","201611","0.533333"
"09G300033L","8015","201612","0.49"
"09G300033L","8015","201705","0.5"
"09G300033L","8015","201706","0.5"
"09G300033L","8015","201712","0.333333"
"09G300033L","8015","201801","0.5"
"09G300033L","8021","201609","4.032258"
"09G300033L","8021","201812","1.11"
"09G300033L","8022","201711","0.213333"
"09G300033L","8022","201801","0.17"
"09G300033L","8022","201807","0.118775"
"09G300033L","8022","201812","0.068877"
"09G300033L","8022","201902","0.029531"
"09G300033L","8023","201606","1.230136"
"09G300033L","8023","201608","1.223333"
"09G300033L","8023","201703","1.193333"
"09G300033L","8023","201705","1.136667"
"09G300033L","8023","201711","0.966667"
"09G300033L","8023","201802","0.81"
"09G300033L","8023","201810","0.166667"
"09G300033L","8025","201601","0.3"
"09G300033L","8025","201602","0.2"
"09G300033L","8025","201707","0.043478"
"09G300033L","8025","201709","0.036667"
"09G300033L","8025","201711","0.02"
"09G300033L","8031","201601","0.189995"
"09G300033L","8031","201604","0.208308"
"09G300033L","8031","201612","0.194014"
"09G300033L","8031","201701","0.19461"
"09G300033L","8031","201703","0.196396"
"09G300033L","8031","201708","0.23212"
"09G300033L","8031","201809","0.080263"
"09G300033L","5002","201902","0.556667"
"09G300055J","1000-1","201906","1.441694"
"09G300055J","1000-1","202005","2.98862"
"09G300055J","1000-1","202006","2.554714"
"09G300055J","1000-1","202008","2.185572"
"09G300055J","1000-1","202012","1"
"09G300055J","1000-1","202103","1.75"
"09G300055J","1000-1","202207","0.636667"
"09G300055J","1000-1","202311","0.06"
"09G300055J","1000-1","202404","0.06"
"09G300055J","5001","201808","0.333333"
"09G300055J","6000","201808","0.1"
"09G300055J","6000","201810","0.047619"
"09G300055J","8011","201805","0.166667"
"09G300055J","8011","201809","0.035714"
"09G300055J","8012","201901","0.47619"
"09G300055J","8013","201806","0.285714"
"09G300055J","8013","201901","0.416667"
"09G300055J","8015","201903","0.2"
"09G300055J","8021","201807","0.380952"
"09G300055J","8021","201808","0.285714"
"09G300055J","8022","201811","0.083333"
"09G300055J","8025","201803","0.333333"
"09M300036S","1000-1","202201","0.89"
"09M300036S","1000-1","202206","0.763333"
"09M300036S","1000-1","202301","0.166667"
"09M300036S","1000-1","202402","0.143333"
"09M300036S","1000-1","202403","0.143333"
"09M300036S","1000-1","202405","0.143333"
"09M300036S","1000-1","202406","0.143333"
"09M300036S","1000-1","202409","0.143333"
"09M300036S","3001","201802","0.5"
"09M300036S","3001","201805","0.333333"
"09M300036S","3001","201901","0.333333"
"09M300036S","3001","201902","0.5"
"09M300036S","5001","201802","1.333333"
"09M300036S","5001","201803","1.5"
"09M300036S","5001","201806","0.833333"
"09M300036S","5001","201807","0.666667"
"09M300036S","5001","201810","0.166667"
"09M300036S","5001","201811","0.166667"
"09M300036S","6000","201712","0.666667"
"09M300036S","6000","201801","0.833333"
"09M300036S","6000","201802","0.833333"
"09M300036S","6000","201811",""
"09M300036S","6000","201904","0.333333"
"09M300036S","8011","201808","0.448594"
"09M300036S","8011","201904","0.427611"
"09M300036S","8012","201708","2"
"09M300036S","8012","201811","0.503333"
"09M300036S","8012","201901","0.573333"
"09M300036S","8013","201709","1"
"09M300036S","8013","201809","0.083333"
"09M300036S","8013","201901","1"
"09M300036S","8013","201902","1.166667"
"09M300036S","8015","201802","0.5"
"09M300036S","8015","201810","0.166667"
"09M300036S","8021","201807","0.666667"
"09M300036S","8021","201808","0.666667"
"09M300036S","8022","201708","0.333333"
"09M300036S","8022","201709","0.238095"
"09M300036S","8022","201904","0.200341"
"09M300036S","8023","201809","0.5"
"09M300036S","8025","201806","0.166667"
"09M300036S","8025","201809","0.166667"
"09M300036S","8031","201904","0.260764"
"09S927158AC","1000-1","201910","0.666667"
"09S927158AC","1000-1","201911","1"
"09S927158AC","1000-1","202112","6.25"
"09S927158AC","1000-1","202204","5.47"
"09S927158AC","1000-1","202207","4.954817"
"09S927158AC","1000-1","202309","1.41"
"09S927158AC","1000-1","202312","0.89"
"09S927158AC","1000-1","202405","0.89"
"09S927158AC","3001","201807","1"
"09S927158AC","3001","201808","0.238095"
"09S927158AC","3001","201810","0.5"
"09S927158AC","8013","201901","0.166667"
"09S927158AC","8021","201811","0.035714"
"09S927158AC","8023","201811","0.190476"
"0AM300058N 007","1000-1","202011","2.624988"
"0AM300058N 007","1000-1","202103","1.805194"
"0AM300058N 007","1000-1","202109","1.492891"
"0AM300058N 007","1000-1","202202","0.833333"
"0AM300058N 007","1000-1","202207","1.12"
"0AM300058N 007","1000-1","202212","0.64"
"0AM300058N 007","3001","201702","2.5"
"0AM300058N 007","3001","201707","2.712501"
"0AM300058N 007","3002","201806","0.181795"
"0AM300058N 007","3002","201810","0.173319"
"0AM300058N 007","3002","201906","0.312749"
"0AM300058N 007","3002","201909","0.27235"
"0AM300058N 007","5001","201601","3.607212"
"0AM300058N 007","5001","201608","1.521306"
"0AM300058N 007","5001","201806","2.230769"
"0AM300058N 007","5001","201909","0.5"
"0AM300058N 007","5001","201911","0.5"
"0AM300058N 007","6000","201703","2.116667"
"0AM300058N 007","6000","201807","2.75"
"0AM300058N 007","6000","201901","3.5"
"0AM300058N 007","8011","201609","1.46"
"0AM300058N 007","8011","201707","1.506667"
"0AM300058N 007","8011","201801","0.75"
"0AM300058N 007","8011","201907","1.166667"
"0AM300058N 007","8011","201912","0.333333"
"0AM300058N 007","8012","201604","0.926667"
"0AM300058N 007","8012","201606","0.87"
"0AM300058N 007","8012","201607","0.883333"
"0AM300058N 007","8012","201702","1.633333"
"0AM300058N 007","8012","201804","2.277475"
"0AM300058N 007","8012","201812","1.666667"
"0AM300058N 007","8012","201902","1.666667"
"0AM300058N 007","8012","201910","0.666667"
"0AM300058N 007","8013","201601","0.501455"
"0AM300058N 007","8013","201604","0.426741"
"0AM300058N 007","8013","201705","0.43"
"0AM300058N 007","8013","201808","0.666667"
"0AM300058N 007","8013","201809","0.666667"
"0AM300058N 007","8013","201901","0.5"
"0AM300058N 007","8013","201905","0.503333"
"0AM300058N 007","8013","201907","0.423333"
"0AM300058N 007","8013","201910","0.308295"
"0AM300058N 007","8015","201602","1.788954"
"0AM300058N 007","8015","201606","1.05738"
"0AM300058N 007","8015","201607","1.058086"
"0AM300058N 007","8015","201707","1.166667"
"0AM300058N 007","8015","202001","0.333333"
"0AM300058N 007","8021","201603","0.861576"
"0AM300058N 007","8021","201610","0.833333"
"0AM300058N 007","8021","201708","0.76"
"0AM300058N 007","8021","201803","0.963333"
"0AM300058N 007","8021","201806","0.843333"
"0AM300058N 007","8021","201912","0.41"
"0AM300058N 007","8022","201606","0.731233"
"0AM300058N 007","8022","201705","0.75"
"0AM300058N 007","8022","201706","0.5"
"0AM300058N 007","8022","201710","0.98"
"0AM300058N 007","8022","201803","1"
"0AM300058N 007","8022","201905","0.606667"
"0AM300058N 007","8023","201709","2.5"
"0AM300058N 007","8023","201711","1.5"
"0AM300058N 007","8023","201801","1.25"
"0AM300058N 007","8023","201908","0.5"
"0AM300058N 007","8023","201909","0.166667"
"0AM300058N 007","8025","201601","0.6928"
"0AM300058N 007","8025","201603","0.656229"
"0AM300058N 007","8025","201610","0.432429"
"0AM300058N 007","8025","201612","0.544545"
"0AM300058N 007","8025","201811","0.55"
"0AM300058N 007","8025","201905","0.463333"
"0AM300058N 007","8031","201605","0.866294"
"0AM300058N 007","8031","201611","0.823333"
"0AM300058N 007","8031","201709","0.625"
"0AM300058N 007","8031","201904","0.483333"
"0AM300058N 007","8031","201907","0.34"
"0AM300058N 007","8031","201911","0.173333"
"0AM300058N 007","5002","201910","0.366667"
"0AM300060T 012","1000-1","201909","0.80303"
"0AM300060T 012","1000-1","202103","0.033333"
"0AM300060T 012","1000-1","202201","0.175621"
"0AM300060T 012","1000-1","202203","0.075644"
"0AM300060T 012","1000-1","202207","1.17687"
"0AM300060T 012","1000-1","202208","2.186667"
"0AM300060T 012","1000-1","202302","0.996667"
"0AM300060T 012","1000-1","202306","0.593333"
"0AM300060T 012","1000-1","202309","0.686667"
"0AM300060T 012","1000-1","202311","1"
"0AM300060T 012","3001","201601","5.463235"
"0AM300060T 012","3001","201705","6.44442"
"0AM300060T 012","3001","201708","6.640377"
"0AM300060T 012","3001","201812","7"
"0AM300060T 012","3001","202105","0.306667"
"0AM300060T 012","3002","201804","0.79"
"0AM300060T 012","3002","201809","0.75"
"0AM300060T 012","3002","201910","0.166667"
"0AM300060T 012","5001","201707","11.837346"
"0AM300060T 012","5001","201712","13.411549"
"0AM300060T 012","5001","201802","4.456231"
"0AM300060T 012","5001","201805","16.323826"
"0AM300060T 012","5001","201908","0"
"0AM300060T 012","5001","201912","2.198305"
"0AM300060T 012","6000","201605","7.029661"
"0AM300060T 012","6000","201805","4.5"
"0AM300060T 012","6000","201905","5.106667"
"0AM300060T 012","6000","201907","3.434066"
"0AM300060T 012","6000","201911","0.310505"
"0AM300060T 012","6000","202003","0.057081"
"0AM300060T 012","6000","202102","0.936667"
"0AM300060T 012","6000","202103","0.82"
"0AM300060T 012","6000","202104","0.803333"
"0AM300060T 012","8011","201603","3.279843"
"0AM300060T 012","8011","201709","4"
"0AM300060T 012","8011","201804","2.75"
"0AM300060T 012","8011","201809","5.25"
"0AM300060T 012","8011","201811","5.25"
"0AM300060T 012","8011","202103","0.543333"
"0AM300060T 012","8012","201610","2.60771"
"0AM300060T 012","8012","201702","3"
"0AM300060T 012","8012","201707","2.528012"
"0AM300060T 012","8012","201712","2.723652"
"0AM300060T 012","8012","201805","2.743333"
"0AM300060T 012","8012","201902","3.453333"
"0AM300060T 012","8012","201903","2.903226"
"0AM300060T 012","8012","201904","2.080645"
"0AM300060T 012","8012","201911","0.278768"
"0AM300060T 012","8012","202103","0.55"
"0AM300060T 012","8013","201606","1.32986"
"0AM300060T 012","8013","201607","1.576641"
"0AM300060T 012","8013","201611","3.153732"
"0AM300060T 012","8013","201710","1.503333"
"0AM300060T 012","8013","201804","1.833333"
"0AM300060T 012","8015","201708","1.089204"
"0AM300060T 012","8015","201807","1.75"
"0AM300060T 012","8015","201808","2.5"
"0AM300060T 012","8015","201811","3.5"
"0AM300060T 012","8015","201908","0.5"
"0AM300060T 012","8021","201604","7.25"
"0AM300060T 012","8021","201606","7"
"0AM300060T 012","8021","201607","8.25"
"0AM300060T 012","8021","201611","8.776667"
"0AM300060T 012","8021","201804","8.5"
"0AM300060T 012","8021","201811","10.281728"
"0AM300060T 012","8021","201903","8.25"
"0AM300060T 012","8021","201911","1"
"0AM300060T 012","8021","202009","1.933054"
"0AM300060T 012","8022","201602","4.212121"
"0AM300060T 012","8022","201906","1.055285"
"0AM300060T 012","8022","202009","0.713333"
"0AM300060T 012","8023","201807","1.718792"
"0AM300060T 012","8023","201910","1.766667"
"0AM300060T 012","8023","201912","1.376667"
"0AM300060T 012","8025","201609","1.859181"
"0AM300060T 012","8025","201706","1.952698"
"0AM300060T 012","8025","201709","2.5"
"0AM300060T 012","8025","201802","2.75"
"0AM300060T 012","8025","201803","2.16"
"0AM300060T 012","8025","201809","2.143333"
"0AM300060T 012","8025","201910","0"
"0AM300060T 012","8031","201607","1.231943"
"0AM300060T 012","8031","201708","1.638935"
"0AM300060T 012","8031","201710","1.545831"
"0AM300060T 012","8031","201902","2.25"
"0AM300060T 012","8031","201908","0.833333"
"0AM300060T 012","8031","201909","0.5"
"0AM300060T 012","8031","202007","0"
"0AM300060T 012","8031","202012","0"
"0AM300060T 012","5002","201910","1.226638"
"0AM300060T 012","5002","202103","0.66"
"0AM300066C 009","1000-1","201809","0.166667"
"0AM300066C 009","1000-1","201810","0.1"
"0AM300066C 009","1000-1","201902","0.027778"
"0AM300066C 009","1000-1","201905","0.126667"
"0AM300066C 009","1000-1","201906","0.085"
"0AM300066C 009","1000-1","201909","0.25555"
"0AM300066C 009","1000-1","202205","0.666667"
"0AM300066C 009","1000-1","202208","0.663333"
"0AM300066C 009","1000-1","202302","0.410604"
"0AM300066C 009","1000-1","202305","2.43"
"0AM300066C 009","1000-1","202306","2.023333"
"0AM300066C 009","1000-1","202401","0.76"
"0AM300066C 009","1000-1","202404","0.76"
"0AM300066C 009","1000-1","202407","0.76"
"0AM300066C 009","3001","201609","9.384615"
"0AM300066C 009","3001","201610","9.733333"
"0AM300066C 009","3001","201702","9.727208"
"0AM300066C 009","3001","201801","12.067031"
"0AM300066C 009","3001","201809","8.5"
"0AM300066C 009","3001","201811","7.75"
"0AM300066C 009","3001","201901","9.08"
"0AM300066C 009","3001","201902","8.943333"
"0AM300066C 009","3001","201905","5.75"
"0AM300066C 009","3001","201911","0.598244"
"0AM300066C 009","3001","202002","1.176737"
"0AM300066C 009","3001","202109","0.71"
"0AM300066C 009","3001","202201","0.603333"
"0AM300066C 009","3001","202204","0.666667"
"0AM300066C 009","3001","202208","0.5"
